names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,subcluster
Cacna1c,12.235266,0.7928696,2.0144486142622517e-34,2.709190681530408e-32,0.4825097168239867,0.3194763125927926,Purkinje_Aldoc_4
Trim9,12.179836,0.18851107,3.980792868207826e-34,5.321628789385612e-32,0.9994447529150472,0.997907949790795,Purkinje_Aldoc_4
Kcnn2,12.105131,0.4206389,9.921111253474207e-34,1.3028753454930097e-31,0.781787895613548,0.6780267242542853,Purkinje_Aldoc_4
Stac,12.059894,0.21558899,1.7200437910366692e-33,2.2325568392380023e-31,0.9966685174902832,0.9917667701444189,Purkinje_Aldoc_4
Fam189a1,12.017702,0.2813263,2.8683649659031447e-33,3.701517217559983e-31,0.9500277623542477,0.9220542583344581,Purkinje_Aldoc_4
Nlgn1,50.04932,1.511277,0.0,0.0,0.9883460331689825,0.8823324993049764,Purkinje_Aldoc_5
Erc2,47.05445,1.012287,0.0,0.0,0.997310623038996,0.9873505699193773,Purkinje_Aldoc_5
Mpped2,44.97231,2.0802827,0.0,0.0,0.8780815777678171,0.35870169585765915,Purkinje_Aldoc_5
Fam117a,38.981876,1.1526695,0.0,0.0,0.9731062303899597,0.8983180428134556,Purkinje_Aldoc_5
Cntn4,35.903416,1.1352054,2.701950582749927e-282,1.0053507793315353e-278,0.9838637382339758,0.906449819293856,Purkinje_Aldoc_5
Egfem1,34.70004,1.5695428,7.867325758875763e-264,1.95153386185446e-260,0.9363514119229045,0.5207117041979428,Purkinje_Aldoc_5
Sorcs2,34.595284,1.5804867,2.9746865046057963e-262,6.64098762153244e-259,0.7884356790676826,0.40248818459827634,Purkinje_Aldoc_5
Pde1c,33.80066,0.97589487,1.928706221209928e-250,3.3121820298855113e-247,0.9654863290004483,0.8663469557964971,Purkinje_Aldoc_5
Nwd2,33.470333,0.7337675,1.3026693858495747e-245,2.077292431363697e-242,0.9910354101299865,0.9811648596052266,Purkinje_Aldoc_5
Zbtb20,33.412357,0.92958033,9.070043864616909e-245,1.3499248618504833e-241,0.9439713133124159,0.8298582151793161,Purkinje_Aldoc_5
Tenm2,32.717686,1.0181779,8.752681484397317e-235,1.0284400744166848e-231,0.9968623935454953,0.9739366138448707,Purkinje_Aldoc_5
Rgs7,32.708984,0.7475594,1.1637667664504606e-234,1.2990546530503265e-231,0.9932765575974899,0.9662218515429525,Purkinje_Aldoc_5
Aldoc,31.95573,1.4594941,4.497888615268428e-224,4.78168396837465e-221,0.9654863290004483,0.7297053099805393,Purkinje_Aldoc_5
Prkcd,31.590908,1.9368399,4.922202051218127e-219,4.578673366393528e-216,0.604661586732407,0.2277592438142897,Purkinje_Aldoc_5
Arl15,30.046272,0.63831055,2.4424534972616585e-198,1.880268080219535e-195,0.974002689376961,0.9508618293021963,Purkinje_Aldoc_5
Plcd3,28.730818,1.1235521,1.572960745646322e-181,1.0328337837221806e-178,0.796055580457194,0.5966777870447595,Purkinje_Aldoc_5
Corin,28.342215,0.9213466,1.0439771661629725e-176,6.474108398496767e-174,0.9394890183774093,0.7431887684181262,Purkinje_Aldoc_5
Eda,27.884712,1.3193927,4.088997780528734e-171,2.402286196060631e-168,0.7507844016136261,0.48005282179594105,Purkinje_Aldoc_5
Camk2d,27.605865,0.8850166,9.461693024554767e-168,5.15200723837037e-165,0.9211116091438817,0.7006533222129553,Purkinje_Aldoc_5
Pigs,27.245733,0.98084646,1.8669823614931027e-163,9.69311191170547e-161,0.8449125952487674,0.6074506533222129,Purkinje_Aldoc_5
Clstn2,26.74636,0.60666764,1.361169986207684e-157,6.3308583212680294e-155,0.9852084267144778,0.9729635807617459,Purkinje_Aldoc_5
RP23-231J2.1,26.641409,1.328439,2.2508222730168058e-156,1.0255021886755141e-153,0.6893769610040341,0.418751737559077,Purkinje_Aldoc_5
Meg3,26.603651,0.25576162,6.158823302368069e-156,2.749914604507343e-153,1.0,1.0,Purkinje_Aldoc_5
Opcml,26.457834,0.6411135,2.9648201523375654e-154,1.2728771134795414e-151,0.994621246077992,0.9739366138448707,Purkinje_Aldoc_5
Car10,25.878778,2.2418106,1.1545645560811044e-147,4.773269206390863e-145,0.5262214253697893,0.26390047261606897,Purkinje_Aldoc_5
Synpo2,25.635864,1.7363284,6.078521363848066e-145,2.3807542008404925e-142,0.5212909009412819,0.20551848762857938,Purkinje_Aldoc_5
Gpr158,25.026,0.9433254,3.187151182910273e-138,1.1858858359745309e-135,0.7772299417301658,0.5859744231303864,Purkinje_Aldoc_5
Fam19a2,24.361597,2.5992484,4.368640027516812e-131,1.5480934700684577e-128,0.42716270730614075,0.1359466221851543,Purkinje_Aldoc_5
Dgkh,24.356668,0.5425376,4.927071197115423e-131,1.7187010074312784e-128,0.9955177050649933,0.9942313038643313,Purkinje_Aldoc_5
Acp1,24.17027,1.0582592,4.571665360097666e-129,1.5464004418815212e-126,0.6786194531600179,0.4528078954684459,Purkinje_Aldoc_5
Cntn5,24.158371,0.92749983,6.097688110119718e-129,2.0318042844540705e-126,0.8874943971313313,0.6994717820405894,Purkinje_Aldoc_5
Efna5,23.779577,0.79174906,5.433739989882237e-125,1.732974932487442e-122,0.9255939040788884,0.7454823463997776,Purkinje_Aldoc_5
Dlc1,23.678322,1.0227631,6.0312194179626435e-124,1.8964362465636059e-121,0.7866427610936799,0.6626355296080066,Purkinje_Aldoc_5
Asic2,23.65003,0.78434455,1.179481769080984e-123,3.657212568712912e-121,0.916629314208875,0.8376424798443147,Purkinje_Aldoc_5
Prkcb,23.39117,1.1646404,5.25605815389467e-121,1.56455331047598e-118,0.6113850291349171,0.36857103141506814,Purkinje_Aldoc_5
Ppp2r2b,23.211416,0.4989829,3.491832229285495e-119,1.0257257173526142e-116,0.9672792469744509,0.9430080622741173,Purkinje_Aldoc_5
1700047F07Rik,22.794437,0.96800804,5.206213636495772e-115,1.4712496130983306e-112,0.7010309278350515,0.4827634139560745,Purkinje_Aldoc_5
Sorbs2,22.742134,1.1955591,1.7167739536838214e-114,4.790872314498914e-112,0.5948005378753922,0.33256880733944955,Purkinje_Aldoc_5
Rnf182,22.666399,0.71369153,9.614266891943613e-114,2.617542784910258e-111,0.8543254146122815,0.7229635807617459,Purkinje_Aldoc_5
B3galt1,22.35286,0.3323574,1.1325151623705496e-110,3.0099286904669667e-108,0.9896907216494846,0.9908256880733946,Purkinje_Aldoc_5
Tmeff2,22.323948,0.53887403,2.1631511889727408e-110,5.68145297574311e-108,0.9910354101299865,0.98185988323603,Purkinje_Aldoc_5
Tspan14,22.113604,0.6490663,2.338352667602365e-108,6.070200384211953e-106,0.8758404303003138,0.7884348067834306,Purkinje_Aldoc_5
Slc1a6,21.642147,0.5047821,7.206940576848574e-104,1.7680763558037848e-101,0.994621246077992,0.9835974423130387,Purkinje_Aldoc_5
Cntnap5b,21.582993,0.24692692,2.5951351814704014e-103,6.297434013731165e-101,0.9977588525324966,0.9998609952738393,Purkinje_Aldoc_5
Gm20647,21.209188,0.8205639,7.855727610130102e-100,1.8857969773780057e-97,0.7714029583146571,0.5526132888518209,Purkinje_Aldoc_5
Slc24a2,21.204784,0.46800143,8.626479947860687e-100,2.0487889876169132e-97,0.9762438368444644,0.9489157631359466,Purkinje_Aldoc_5
Col4a2,20.941883,1.3753536,2.2249133116175513e-97,5.174082258527274e-95,0.48543254146122816,0.22643869891576313,Purkinje_Aldoc_5
Sh2d4b,20.854376,0.6985975,1.3910282126641897e-96,3.201515963683302e-94,0.8260869565217391,0.6976647206005004,Purkinje_Aldoc_5
4921534H16Rik,20.27554,0.7223544,2.1146281836861053e-91,4.539334057768491e-89,0.8368444643657552,0.7398526549902696,Purkinje_Aldoc_5
Ccdc136,20.183905,1.0735755,1.3559791484666095e-90,2.8830699513825767e-88,0.5477364410578216,0.3199193772588268,Purkinje_Aldoc_5
Fnip2,20.157494,0.64480627,2.3130723688191558e-90,4.8716359088573257e-88,0.8265351860152398,0.7346399777592438,Purkinje_Aldoc_5
Tmem164,19.744017,0.45992368,9.030731782422516e-87,1.8328280640234788e-84,0.9489018377409234,0.913122046149569,Purkinje_Aldoc_5
Dpp6,19.665894,0.46193323,4.226509410496798e-86,8.424716302619733e-84,0.9448677722994173,0.9037392271337226,Purkinje_Aldoc_5
Pcdh9,19.154243,0.27047014,8.921345423729485e-82,1.702299457989408e-79,0.9986553115194979,0.9999304976369197,Purkinje_Aldoc_5
Trpc4,18.837406,0.72922915,3.727862411701161e-79,6.935377361769035e-77,0.7046167637830569,0.4954128440366973,Purkinje_Aldoc_5
Galm,18.761292,1.436058,1.565488587816783e-78,2.8647157969680066e-76,0.44509188704616764,0.22289407839866557,Purkinje_Aldoc_5
Celf3,18.186441,0.7414694,6.609454695255211e-74,1.1710799688220047e-71,0.6315553563424473,0.40318320822907977,Purkinje_Aldoc_5
Rora,18.103666,0.18361108,2.981402009344266e-73,5.1596744076442436e-71,0.9991035410129987,0.9991659716430359,Purkinje_Aldoc_5
Fam69c,18.033384,1.2506192,1.0656305812892565e-72,1.8300155944063577e-70,0.45405647691618106,0.24562135112593828,Purkinje_Aldoc_5
Dusp10,17.983597,0.564282,2.61937532924792e-72,4.463935437058001e-70,0.8135365307037203,0.7285932721712538,Purkinje_Aldoc_5
Scmh1,17.767088,0.30454236,1.2712121553657324e-70,2.133820403649622e-68,0.9816225907664724,0.9769252154573256,Purkinje_Aldoc_5
Ldlrad3,17.583157,0.47170818,3.3159106791716303e-69,5.4432136700372536e-67,0.9022859704168534,0.8491103697525716,Purkinje_Aldoc_5
Syt7,17.469458,0.2695252,2.4481097082572764e-68,3.9893466596236273e-66,0.9878978036754819,0.9858215179316097,Purkinje_Aldoc_5
Spag5,17.232094,0.5295579,1.525312246723643e-66,2.3980701343736146e-64,0.923352756611385,0.8671809841534612,Purkinje_Aldoc_5
Fam107b,17.113304,0.24897715,1.1810381291575235e-65,1.8438235128280917e-63,0.994621246077992,0.9978454267445093,Purkinje_Aldoc_5
Gm28376,17.050682,0.675839,3.454759440832263e-65,5.356076702540296e-63,0.7758852532496638,0.623783708646094,Purkinje_Aldoc_5
Colq,17.029568,1.1491623,4.956881549659576e-65,7.528053101778914e-63,0.4289556252801434,0.21093967194884627,Purkinje_Aldoc_5
Sorbs2os,17.027302,1.1873661,5.152657724165993e-65,7.772505654865255e-63,0.43971313312415955,0.23144286905754796,Purkinje_Aldoc_5
Mdfi,16.769955,0.87506115,4.0481334852460936e-63,5.985071527027751e-61,0.5616315553563425,0.3894912427022519,Purkinje_Aldoc_5
Gm10851,16.628502,0.6834329,4.332919348881241e-62,6.24080157830798e-60,0.7404751232631107,0.6013344453711427,Purkinje_Aldoc_5
Cdh10,16.313627,0.63024145,7.896106985697843e-60,1.0949104873025116e-57,0.6051098162259076,0.38094245204336946,Purkinje_Aldoc_5
Cpne9,16.269999,0.52876997,1.6115924689469055e-59,2.2072884582355622e-57,0.9004930524428507,0.6961356686127328,Purkinje_Aldoc_5
Cntn6,16.264978,0.4128226,1.7492623998107382e-59,2.3812367729130933e-57,0.9376961004034066,0.8693355574089519,Purkinje_Aldoc_5
Arhgef37,16.10825,0.42955348,2.232536437831528e-58,3.0024925285896906e-56,0.9345584939489019,0.8870586599944398,Purkinje_Aldoc_5
Strbp,15.97065,0.20220743,2.0464192556189158e-57,2.7033319456622658e-55,0.9905871806364859,0.9936057825966083,Purkinje_Aldoc_5
Sept4,15.939023,0.5632668,3.396198347058428e-57,4.4600075351811415e-55,0.7678171223666517,0.6595079232693911,Purkinje_Aldoc_5
Pvt1,15.931774,0.44222876,3.8138039003720753e-57,4.97913286993021e-55,0.8870461676378306,0.8347233805949402,Purkinje_Aldoc_5
Fam220a,15.839622,0.45696327,1.6581645835840028e-56,2.115344247343592e-54,0.8668758404303003,0.8131776480400333,Purkinje_Aldoc_5
Slc23a2,15.8390875,0.28077173,1.6722932307804268e-56,2.1212469532484677e-54,0.9825190497534738,0.9790102863497359,Purkinje_Aldoc_5
Kctd1,15.78071,0.34473318,4.22410265239626e-56,5.297926500828455e-54,0.9560735096369342,0.9450931331665277,Purkinje_Aldoc_5
Nav2,15.720895,0.9752908,1.0877608665503873e-55,1.3491256303187443e-53,0.5347377857463022,0.3793438976925215,Purkinje_Aldoc_5
Podxl2,15.375266,0.53959584,2.398545374717597e-53,2.8944608373281273e-51,0.7584043030031377,0.6570753405615791,Purkinje_Aldoc_5
Col4a1,15.334977,1.1497757,4.464288524484639e-53,5.358346306941913e-51,0.37696100403406546,0.1794551014734501,Purkinje_Aldoc_5
Prickle2,15.162272,0.43027154,6.2856691532148945e-52,7.424738827805424e-50,0.8556701030927835,0.7768974145120934,Purkinje_Aldoc_5
Gm13919,15.108047,0.48829815,1.4332611038396155e-51,1.6752646148282417e-49,0.8216046615867324,0.7445093133166528,Purkinje_Aldoc_5
Fjx1,14.995509,1.1579044,7.855756961750667e-51,9.134363238077272e-49,0.4164051994621246,0.2461078676675007,Purkinje_Aldoc_5
Ptprn,14.91468,0.50622916,2.6454348033515485e-50,3.0442954631352224e-48,0.7570596145226356,0.6171809841534612,Purkinje_Aldoc_5
Tenm4,14.852681,0.17132887,6.684126641818643e-50,7.652468065569292e-48,0.9892424921559838,0.9960383653044204,Purkinje_Aldoc_5
Plcxd3,14.840433,0.8826803,8.023654162726843e-50,9.092795897607957e-48,0.5087404751232631,0.3508479288295802,Purkinje_Aldoc_5
Plekhh2,14.826456,1.2001569,9.881365492554764e-50,1.1141489122287127e-47,0.37516808606006274,0.19231303864331387,Purkinje_Aldoc_5
Glp2r,14.783502,0.3808149,1.871766701514753e-49,2.0998588749405454e-47,0.9484536082474226,0.9188907422852377,Purkinje_Aldoc_5
Ogfrl1,14.63064,0.474914,1.7909504385733837e-48,1.969604361633044e-46,0.8189152846257284,0.7429802613288852,Purkinje_Aldoc_5
Dnah6,14.562515,0.3911431,4.863453962262222e-48,5.296419985731908e-46,0.8843567906768265,0.8379204892966361,Purkinje_Aldoc_5
Unc13c,14.382611,1.3961729,6.653610683647591e-47,7.141435505405407e-45,0.3657552666965486,0.20190436474840145,Purkinje_Aldoc_5
Ipo5,14.313148,0.36438653,1.8112718090621643e-46,1.9164285847067687e-44,0.9036306588973555,0.8832360300250208,Purkinje_Aldoc_5
Pacsin1,14.255934,0.34457064,4.117575927723522e-46,4.336079367284322e-44,0.9139399372478709,0.8829580205726995,Purkinje_Aldoc_5
Farp1,14.2133255,0.4820527,7.574166770808679e-46,7.938651321986092e-44,0.785298072613178,0.697178204058938,Purkinje_Aldoc_5
Rasl11b,14.119795,0.46670267,2.8682558786240004e-45,2.950866935035982e-43,0.7969520394441955,0.7363080344731721,Purkinje_Aldoc_5
Crim1,14.046319,0.8075947,8.114393685288282e-45,8.271864795619219e-43,0.5073957866427611,0.35022240756185713,Purkinje_Aldoc_5
Fstl4,14.017749,0.30597684,1.2140541760103247e-44,1.2319890672468409e-42,0.9856566562079785,0.9694189602446484,Purkinje_Aldoc_5
Mdga2,43.87384,0.8675203,0.0,0.0,0.9974473516273133,0.998737709274515,Purkinje_Aldoc_6
Rgs7,35.41083,0.9458646,1.163312734534876e-274,6.492739199622776e-271,0.9955328653477984,0.9671804411373904,Purkinje_Aldoc_6
Enox1,35.32017,1.0792572,2.8791289823163018e-273,1.2855310906042287e-269,0.9604339502233568,0.8559659845867659,Purkinje_Aldoc_6
Lrrtm4,33.872635,1.0351733,1.68512233414314e-251,5.374336587106514e-248,0.994256541161455,0.9386792452830188,Purkinje_Aldoc_6
Epha5,31.083702,1.0180295,3.9998313805998897e-212,7.441352964324378e-209,0.9853222718570517,0.9228673930374701,Purkinje_Aldoc_6
Cux2,30.998865,1.280167,5.583640138331875e-211,9.588828160635316e-208,0.9706445437141034,0.6583178315174063,Purkinje_Aldoc_6
Tmem132c,30.557497,1.2477543,4.49599086530899e-205,7.169499719144514e-202,0.8895979578813018,0.5657719904331651,Purkinje_Aldoc_6
Gria2,28.39763,0.29795483,2.1630077255314635e-177,3.01807171703062e-174,0.9993618379068283,0.9995349455221897,Purkinje_Aldoc_6
Erc2,27.759779,0.7352239,1.3278273362584648e-169,1.7437497224688368e-166,0.9955328653477984,0.9879750199309062,Purkinje_Aldoc_6
Cntnap4,26.4088,1.2282969,1.0856913172507335e-153,1.2119029328811312e-150,0.807275047862157,0.5201966516077597,Purkinje_Aldoc_6
Edil3,26.351068,0.62684035,4.989623734534551e-153,5.30444523207066e-150,0.9891512444160817,0.9666489503056073,Purkinje_Aldoc_6
Ext1,25.045246,0.5955802,1.9669426632881618e-138,1.909217172082966e-135,0.9808551372048501,0.9654530959340951,Purkinje_Aldoc_6
Ebf1,24.843151,0.32180285,3.066407958690412e-136,2.8523982365734767e-133,1.0,0.9990034546904066,Purkinje_Aldoc_6
Cpne9,24.243572,0.8911543,7.729436268138735e-130,6.9023865874478904e-127,0.9412890874282067,0.7009035344140313,Purkinje_Aldoc_6
Cntnap5b,24.174429,0.36198026,4.1337470365882006e-129,3.549457791993522e-126,1.0,0.9995349455221897,Purkinje_Aldoc_6
Aldoc,24.116789,1.1467015,1.6665299718676632e-128,1.377973393405392e-125,0.9693682195277601,0.7397023651342014,Purkinje_Aldoc_6
Nwd2,23.848171,0.6116399,1.057852645646651e-125,8.43448582645053e-123,0.990427568602425,0.9816635663034813,Purkinje_Aldoc_6
Dab1,23.483896,0.23324578,5.958278920608087e-122,4.5868474793991563e-119,1.0,0.9996678182301355,Purkinje_Aldoc_6
Adgrb3,23.279953,0.17587213,7.07736701353124e-120,5.266740619236165e-117,1.0,0.9999335636460271,Purkinje_Aldoc_6
Slc1a6,23.088211,0.6082237,6.081903787776867e-118,4.37995167942318e-115,0.99234205488194,0.984321020462397,Purkinje_Aldoc_6
Opcml,23.086502,0.6567652,6.327228907969582e-118,4.414230792825653e-115,0.9968091895341417,0.9746213127823545,Purkinje_Aldoc_6
Lrrfip1,22.950415,0.32695296,1.4595035737620444e-116,9.873762813405346e-114,0.990427568602425,0.9935556736646293,Purkinje_Aldoc_6
Vav3,22.930569,0.42338306,2.3030565954892192e-116,1.512227602773436e-113,0.9929802169751116,0.9932899282487377,Purkinje_Aldoc_6
Hecw2,22.79022,0.3913597,5.732563387782218e-115,3.6565565037782293e-112,0.990427568602425,0.9916290193994154,Purkinje_Aldoc_6
Nell1,22.732946,0.28455672,2.1164964568274185e-114,1.3125217610742255e-111,0.9987236758136566,0.9990698910443795,Purkinje_Aldoc_6
Lpgat1,22.507065,0.52607256,3.5394668176172584e-112,2.135637748737981e-109,0.9757498404594767,0.9590752059526974,Purkinje_Aldoc_6
Cdc42bpa,22.480715,0.29973906,6.409966376944202e-112,3.765855246454719e-109,0.9955328653477984,0.9964124368854638,Purkinje_Aldoc_6
Stxbp5l,22.156933,1.0595547,8.943816982828326e-109,4.991767853541059e-106,0.757498404594767,0.5155461068296572,Purkinje_Aldoc_6
Ppfia2,22.001158,0.36309522,2.8072137823088656e-107,1.5285621387815958e-104,0.9955328653477984,0.9938878554344938,Purkinje_Aldoc_6
Nav3,21.957064,0.87115866,7.413675583454076e-107,3.940721604776482e-104,0.971282705807275,0.8127159181504119,Purkinje_Aldoc_6
Slc24a2,20.769375,0.5532587,8.191680231605264e-96,3.975636112404077e-93,0.9738353541799617,0.9503720435822482,Purkinje_Aldoc_6
Pde10a,20.459667,0.5349878,4.927394698289292e-93,2.3405124816874137e-90,0.9948947032546267,0.9933563646027106,Purkinje_Aldoc_6
Camk2d,20.371428,0.75600207,2.9981215503585872e-92,1.3944388252449053e-89,0.9310784939374601,0.7093409513685889,Purkinje_Aldoc_6
Rasal2,20.2921,0.28406343,1.5100253748594004e-91,6.742263298747222e-89,0.998085513720485,0.9976082912569758,Purkinje_Aldoc_6
Prkg1,20.230494,0.3114272,5.277226923863254e-91,2.3100802171617085e-88,1.0,0.9999335636460271,Purkinje_Aldoc_6
Fgf7,20.043633,1.1941508,2.2940170848005643e-89,9.848832965033193e-87,0.6190172303765157,0.3521791124103109,Purkinje_Aldoc_6
Pde5a,19.983118,0.31091034,7.724665821858347e-89,3.253833291943162e-86,0.9955328653477984,0.9954158915758703,Purkinje_Aldoc_6
Peg3,19.809961,0.50894153,2.4427555501841115e-87,9.915366846883688e-85,0.9540523292916401,0.9200770661706086,Purkinje_Aldoc_6
Ccdc85a,19.773615,0.35304004,5.024285312064071e-87,2.0029851712826854e-84,0.9897894065092534,0.9896359287802285,Purkinje_Aldoc_6
Ppp3ca,19.713346,0.33936206,1.656400676377391e-86,6.487569315811448e-84,0.994256541161455,0.9940871644964124,Purkinje_Aldoc_6
Ctnnd2,19.587639,0.28599238,1.9711988736828167e-85,7.58741635430498e-83,0.99617102744097,0.9963460005314908,Purkinje_Aldoc_6
Syndig1,19.40212,0.28968474,7.405388286631262e-84,2.802123618627846e-81,0.9993618379068283,0.9982726547967048,Purkinje_Aldoc_6
Gria3,19.32939,0.22974914,3.0399856639252965e-83,1.1311279991188707e-80,1.0,0.9989370183364337,Purkinje_Aldoc_6
Cntn6,19.225546,0.6081779,2.2624238858564132e-82,8.280100533072856e-80,0.9629865985960434,0.8697183098591549,Purkinje_Aldoc_6
Calb1,19.129852,0.30877715,1.4247900594938953e-81,5.0489584251113033e-79,0.99617102744097,0.9988705819824608,Purkinje_Aldoc_6
1190002N15Rik,18.772083,0.5546487,1.277766268551465e-78,4.3886356839094554e-76,0.9323548181238035,0.864669146957215,Purkinje_Aldoc_6
Epha7,18.61359,0.69554645,2.493345584800206e-77,8.067237707342695e-75,0.9081046585832802,0.7822216316768535,Purkinje_Aldoc_6
Tenm3,18.478073,0.9998618,3.1005654281353726e-76,9.749313124383407e-74,0.8296107211231653,0.7834839224023386,Purkinje_Aldoc_6
Setbp1,18.448061,0.6197244,5.405001781393671e-76,1.6529680105426538e-73,0.8889597957881302,0.7628222163167685,Purkinje_Aldoc_6
Pcsk2,18.413603,1.233753,1.0219279886822074e-75,3.0830462631527406e-73,0.564773452456924,0.3117193728408185,Purkinje_Aldoc_6
Lrfn5,18.38106,0.33484003,1.8629646049912678e-75,5.545424640857341e-73,0.9974473516273133,0.996279564177518,Purkinje_Aldoc_6
Dmd,18.28239,0.1784977,1.1430557388654975e-74,3.3577262329173986e-72,1.0,0.9996678182301355,Purkinje_Aldoc_6
Plxdc2,18.21869,0.32800183,3.6682486057773634e-74,1.0499185913330723e-71,0.98851308232291,0.989968110550093,Purkinje_Aldoc_6
Adam23,18.133158,0.2549032,1.7444986002999804e-73,4.902654511946274e-71,0.9955328653477984,0.9963460005314908,Purkinje_Aldoc_6
Lrp1b,17.919655,0.30790296,8.28397761941752e-72,2.255363418945075e-69,0.9987236758136566,0.9984719638586235,Purkinje_Aldoc_6
Trim9,17.8746,0.27682334,1.8600750158592005e-71,5.003153581814055e-69,0.9987236758136566,0.9980069093808132,Purkinje_Aldoc_6
Gm42418,17.795101,0.50428015,7.71277063179233e-71,2.049852432794807e-68,0.9917038927887684,0.9838559659845868,Purkinje_Aldoc_6
Gria1,17.708311,0.3403941,3.617637207030338e-70,9.501617723170858e-68,0.9910657306955967,0.9907653467977677,Purkinje_Aldoc_6
Wdr17,17.69408,0.3896581,4.657661740608384e-70,1.2090964925474672e-67,0.9891512444160817,0.9889051288865267,Purkinje_Aldoc_6
Arhgap26,17.685598,0.19893147,5.414231089429144e-70,1.3893414835805247e-67,0.9993618379068283,0.9995349455221897,Purkinje_Aldoc_6
Tmem132cos,17.459843,0.92352384,2.8973253076230906e-68,7.350316760532443e-66,0.608806636885769,0.3524448578262025,Purkinje_Aldoc_6
Atp2a2,17.249746,0.29001182,1.1239205114703565e-66,2.8192725189410908e-64,0.9968091895341417,0.9970103640712198,Purkinje_Aldoc_6
Ank2,17.239084,0.18314485,1.3516032338415152e-66,3.352726910612425e-64,0.9993618379068283,0.9990698910443795,Purkinje_Aldoc_6
Cdh11,16.867432,0.6340206,7.812084027619228e-64,1.8957040860499922e-61,0.8621569878749202,0.6958543715120914,Purkinje_Aldoc_6
Ryr2,16.44157,0.4419716,9.638913592073123e-61,2.313857483258414e-58,0.9368219527760051,0.8883204889715652,Purkinje_Aldoc_6
Cdh10,16.365019,1.2864769,3.399246926032282e-60,7.988230276175862e-58,0.564773452456924,0.39503056072282755,Purkinje_Aldoc_6
Adgrl3,16.341139,0.82877696,5.030435323101156e-60,1.1698382144607636e-57,0.6936821952776006,0.5164762157852777,Purkinje_Aldoc_6
Ralyl,16.160557,0.9384349,9.569267086870995e-59,2.1363388771439496e-56,0.5883854499042757,0.37616263619452567,Purkinje_Aldoc_6
Dym,16.090872,0.35197443,2.956443048950693e-58,6.53491000671527e-56,0.9693682195277601,0.9559526973159713,Purkinje_Aldoc_6
AY036118,15.950619,0.48074877,2.820885506718123e-57,6.174144013478637e-55,0.9183152520740268,0.9093808131809726,Purkinje_Aldoc_6
Mllt3,15.876964,0.31117222,9.150203242981578e-57,1.964214301918882e-54,0.9859604339502234,0.9845867658782886,Purkinje_Aldoc_6
Gpm6a,15.866457,0.5140312,1.0817801202355124e-56,2.3000705889769348e-54,0.9074664964901085,0.8347727876694127,Purkinje_Aldoc_6
Fndc3b,15.846533,0.44610968,1.4855309297846764e-56,3.1287243403248016e-54,0.9463943841735801,0.8857959075205952,Purkinje_Aldoc_6
Pcdh10,15.642968,1.6011549,3.710223381116545e-55,7.599150181965769e-53,0.3822590938098277,0.14988041456284878,Purkinje_Aldoc_6
B3galt5,15.581925,1.0855482,9.66009906618353e-55,1.9255509968977434e-52,0.4390555201021059,0.19220037204358226,Purkinje_Aldoc_6
Arhgap5,15.555462,0.21263354,1.460974598781606e-54,2.8361963406782045e-52,0.99617102744097,0.9977411639649216,Purkinje_Aldoc_6
Ntrk3,15.553827,0.36558625,1.498761149217595e-54,2.884469194507139e-52,0.9821314613911933,0.9613340419877757,Purkinje_Aldoc_6
Exph5,15.513839,0.61975354,2.7964811323223334e-54,5.336020622144965e-52,0.8200382897255903,0.6801089556205155,Purkinje_Aldoc_6
Auts2,15.490222,0.1273672,4.038928255416402e-54,7.641446890014506e-52,1.0,0.9998006909380813,Purkinje_Aldoc_6
Klhl1,15.484111,0.6845208,4.4415887615982346e-54,8.332644462410134e-52,0.7594128908742821,0.5835104969439278,Purkinje_Aldoc_6
Gnaq,15.422033,0.25107387,1.1638158261676735e-53,2.165182359932776e-51,0.9936183790682833,0.9910975285676322,Purkinje_Aldoc_6
Reps2,15.381243,0.42404914,2.187086166620303e-53,4.03526435287589e-51,0.9636247606892151,0.9159580122242892,Purkinje_Aldoc_6
Cd47,15.258556,0.4333436,1.4440821022443143e-52,2.5999300752100257e-50,0.9412890874282067,0.8722428913101249,Purkinje_Aldoc_6
Nppc,15.185056,1.4259703,4.441836994903094e-52,7.8701595961279025e-50,0.406509253350351,0.1837629550890247,Purkinje_Aldoc_6
Atp6ap1l,15.15974,0.60400903,6.532666911952358e-52,1.1483605418057984e-49,0.818761965539247,0.6651607759766144,Purkinje_Aldoc_6
Asph,15.058828,0.19558163,3.0209336085706285e-51,5.2280885900263015e-49,0.9936183790682833,0.9964124368854638,Purkinje_Aldoc_6
Sos1,14.916215,0.22466016,2.5852662562777527e-50,4.4058068069771625e-48,0.9955328653477984,0.9959473824076535,Purkinje_Aldoc_6
Trpc4,14.894704,0.70133305,3.567614259962855e-50,5.988495364937649e-48,0.6968730057434588,0.5054477810257773,Purkinje_Aldoc_6
Dlg2,14.855092,0.12946895,6.447937101788161e-50,1.0662977466475608e-47,1.0,0.9999335636460271,Purkinje_Aldoc_6
Mir124-2hg,14.615503,0.5519781,2.2369553754713342e-48,3.6188426635795315e-46,0.8379068283343969,0.7148551687483391,Purkinje_Aldoc_6
Cadm2,14.607682,0.26673925,2.50908285786241e-48,4.029875885020022e-46,0.982769623484365,0.9750863672601647,Purkinje_Aldoc_6
